,rate,DateTime,KWH,meters
36277,Std,2013-12-04 02:30:00.0000000,558.6850008,4078
36278,Std,2013-12-04 03:00:00.0000000,534.5369997,4078
36279,Std,2013-12-04 03:30:00.0000000,513.4499999,4078
36280,Std,2013-12-04 04:00:00.0000000,513.3529995,4078
36281,Std,2013-12-04 04:30:00.0000000,499.6169998,4078
36282,Std,2013-12-04 05:00:00.0000000,515.6350001,4078
36283,Std,2013-12-04 05:30:00.0000000,545.4620005,4078
36284,Std,2013-12-04 06:00:00.0000000,599.5289995,4078
36285,Std,2013-12-04 06:30:00.0000000,694.2630005,4078
36286,Std,2013-12-04 07:00:00.0000000,812.098999,4078
36287,Std,2013-12-04 07:30:00.0000000,967.7449998,4078
36288,Std,2013-12-04 08:00:00.0000000,1070.6640003,4078
36289,Std,2013-12-04 08:30:00.0000000,1044.6409996,4078
36290,Std,2013-12-04 09:00:00.0000000,994.8540007,4078
36291,Std,2013-12-04 09:30:00.0000000,967.089,4078
36292,Std,2013-12-04 10:00:00.0000000,961.4989994,4078
36293,Std,2013-12-04 10:30:00.0000000,944.4310001,4078
36294,Std,2013-12-04 11:00:00.0000000,923.4859994,4078
36295,Std,2013-12-04 11:30:00.0000000,921.1270006,4078
36296,Std,2013-12-04 12:00:00.0000000,894.5249998,4078
36297,Std,2013-12-04 12:30:00.0000000,904.5919993,4078
36298,Std,2013-12-04 13:00:00.0000000,919.5069998,4078
36299,Std,2013-12-04 13:30:00.0000000,933.3470007,4078
36300,Std,2013-12-04 14:00:00.0000000,921.4560002,4078
36301,Std,2013-12-04 14:30:00.0000000,902.1369995,4078
36302,Std,2013-12-04 15:00:00.0000000,898.3590013,4078
36303,Std,2013-12-04 15:30:00.0000000,904.8449993,4078
36304,Std,2013-12-04 16:00:00.0000000,996.1149996,4078
36305,Std,2013-12-04 16:30:00.0000000,1149.1250005,4078
36306,Std,2013-12-04 17:00:00.0000000,1314.3010001,4078
36307,Std,2013-12-04 17:30:00.0000000,1406.0799987,4078
36308,Std,2013-12-04 18:00:00.0000000,1460.038,4078
36309,Std,2013-12-04 18:30:00.0000000,1516.914,4078
36310,Std,2013-12-04 19:00:00.0000000,1555.3529993,4078
36311,Std,2013-12-04 19:30:00.0000000,1554.5740013,4078
36312,Std,2013-12-04 20:00:00.0000000,1547.6600008,4078
36313,Std,2013-12-04 20:30:00.0000000,1524.8909998,4077
36314,Std,2013-12-04 21:00:00.0000000,1490.6050003,4077
36315,Std,2013-12-04 21:30:00.0000000,1426.4949997,4077
36316,Std,2013-12-04 22:00:00.0000000,1358.7579995,4077
36317,Std,2013-12-04 22:30:00.0000000,1251.7469989,4077
36318,Std,2013-12-04 23:00:00.0000000,1124.0439998,4077
36319,Std,2013-12-04 23:30:00.0000000,981.1289989,4077
36320,Std,2013-12-05 00:00:00.0000000,1005.9609997,4076
36321,Std,2013-12-05 00:30:00.0000000,879.2560006,4076
36322,Std,2013-12-05 01:00:00.0000000,761.4989999000001,4076
36323,Std,2013-12-05 01:30:00.0000000,681.3360002,4075
36324,Std,2013-12-05 02:00:00.0000000,614.5739999,4075
36325,Std,2013-12-05 02:30:00.0000000,584.0990001,4075
36326,Std,2013-12-05 03:00:00.0000000,563.9859997,4075
36327,Std,2013-12-05 03:30:00.0000000,546.0339996,4075
36328,Std,2013-12-05 04:00:00.0000000,525.506,4075
36329,Std,2013-12-05 04:30:00.0000000,529.004,4075
36330,Std,2013-12-05 05:00:00.0000000,541.2820001,4075
36331,Std,2013-12-05 05:30:00.0000000,576.8560002,4075
36332,Std,2013-12-05 06:00:00.0000000,624.6969999,4076
36333,Std,2013-12-05 06:30:00.0000000,740.5290003,4076
36334,Std,2013-12-05 07:00:00.0000000,865.6039993,4076
36335,Std,2013-12-05 07:30:00.0000000,1026.1979994,4076
36336,Std,2013-12-05 08:00:00.0000000,1115.262001,4076
36337,Std,2013-12-05 08:30:00.0000000,1121.9580002,4075
36338,Std,2013-12-05 09:00:00.0000000,1049.5099996,4076
36339,Std,2013-12-05 09:30:00.0000000,1021.9310009,4076
36340,Std,2013-12-05 10:00:00.0000000,982.1959997,4076
36341,Std,2013-12-05 10:30:00.0000000,974.6099993,4076
36342,Std,2013-12-05 11:00:00.0000000,945.5279992,4076
36343,Std,2013-12-05 11:30:00.0000000,935.0259998,4076
36344,Std,2013-12-05 12:00:00.0000000,926.612,4076
36345,Std,2013-12-05 12:30:00.0000000,954.5499998,4076
36346,Std,2013-12-05 13:00:00.0000000,988.228,4075
36347,Std,2013-12-05 13:30:00.0000000,986.0730008,4073
36348,Std,2013-12-05 14:00:00.0000000,959.3570004,4002
36349,Std,2013-12-05 14:30:00.0000000,967.4810003,4075
36350,Std,2013-12-05 15:00:00.0000000,1000.3070002,4075
36351,Std,2013-12-05 15:30:00.0000000,1033.4159993,4076
36352,Std,2013-12-05 16:00:00.0000000,1143.3599996,4076
36353,Std,2013-12-05 16:30:00.0000000,1284.2290008,4076
36354,Std,2013-12-05 17:00:00.0000000,1387.6019997,4074
36355,Std,2013-12-05 17:30:00.0000000,1470.589999,4076
36356,Std,2013-12-05 18:00:00.0000000,1542.4760011,4076
36357,Std,2013-12-05 18:30:00.0000000,1602.2189996,4076
36358,Std,2013-12-05 19:00:00.0000000,1603.6429988,4075
36359,Std,2013-12-05 19:30:00.0000000,1594.2360016,4075
36360,Std,2013-12-05 20:00:00.0000000,1543.6909984,4075
36361,Std,2013-12-05 20:30:00.0000000,1502.143,4075
36362,Std,2013-12-05 21:00:00.0000000,1463.3120008,4075
36363,Std,2013-12-05 21:30:00.0000000,1397.7970015,4075
36364,Std,2013-12-05 22:00:00.0000000,1322.666999,4075
36365,Std,2013-12-05 22:30:00.0000000,1258.7449999,4075
36366,Std,2013-12-05 23:00:00.0000000,1133.1560008,4075
36367,Std,2013-12-05 23:30:00.0000000,1002.4409996,4075
36368,Std,2013-12-06 00:00:00.0000000,1019.2810003,4075
36369,Std,2013-12-06 00:30:00.0000000,890.3709997,4073
36370,Std,2013-12-06 01:00:00.0000000,785.3019995,4074
36371,Std,2013-12-06 01:30:00.0000000,687.2159992,4074
36372,Std,2013-12-06 02:00:00.0000000,627.563,4067
36373,Std,2013-12-06 02:30:00.0000000,600.0800001,4074
36374,Std,2013-12-06 03:00:00.0000000,560.2099996,4074
36375,Std,2013-12-06 03:30:00.0000000,545.6399998,4074
36376,Std,2013-12-06 04:00:00.0000000,522.2019998,4074
36377,Std,2013-12-06 04:30:00.0000000,527.729001,4074
36378,Std,2013-12-06 05:00:00.0000000,547.4869998,4064
36379,Std,2013-12-06 05:30:00.0000000,572.1549997,4074
36380,Std,2013-12-06 06:00:00.0000000,638.7609997,4074
36381,Std,2013-12-06 06:30:00.0000000,739.3480003,4074
36382,Std,2013-12-06 07:00:00.0000000,838.6319999,4074
36383,Std,2013-12-06 07:30:00.0000000,984.9369994,4074
36384,Std,2013-12-06 08:00:00.0000000,1067.7829999,4074
36385,Std,2013-12-06 08:30:00.0000000,1093.1579992,4074
36386,Std,2013-12-06 09:00:00.0000000,1048.8829985,4074
36387,Std,2013-12-06 09:30:00.0000000,1029.0420001,4074
36388,Std,2013-12-06 10:00:00.0000000,994.6270011,4074
36389,Std,2013-12-06 10:30:00.0000000,989.8269998,4074
36390,Std,2013-12-06 11:00:00.0000000,968.7680007,4074
36391,Std,2013-12-06 11:30:00.0000000,956.5250002,4073
36392,Std,2013-12-06 12:00:00.0000000,949.4899991,4073
36393,Std,2013-12-06 12:30:00.0000000,947.3330002,4073
36394,Std,2013-12-06 13:00:00.0000000,964.5370005,4073
36395,Std,2013-12-06 13:30:00.0000000,950.9360001,4073
36396,Std,2013-12-06 14:00:00.0000000,929.6130003,4072
36397,Std,2013-12-06 14:30:00.0000000,920.4739991,4073
36398,Std,2013-12-06 15:00:00.0000000,929.6930003,4073
36399,Std,2013-12-06 15:30:00.0000000,965.1179994,4074
36400,Std,2013-12-06 16:00:00.0000000,1088.5789998,4074
36401,Std,2013-12-06 16:30:00.0000000,1244.5860001,4074
36402,Std,2013-12-06 17:00:00.0000000,1350.9820012,4074
36403,Std,2013-12-06 17:30:00.0000000,1431.4249979,4074
36404,Std,2013-12-06 18:00:00.0000000,1501.6869992,4074
36405,Std,2013-12-06 18:30:00.0000000,1546.1040006,4074
36406,Std,2013-12-06 19:00:00.0000000,1558.8890005,4074
36407,Std,2013-12-06 19:30:00.0000000,1528.5610005,4074
36408,Std,2013-12-06 20:00:00.0000000,1499.5019987,4073
36409,Std,2013-12-06 20:30:00.0000000,1440.8859989,4073
36410,Std,2013-12-06 21:00:00.0000000,1397.9759993,4072
36411,Std,2013-12-06 21:30:00.0000000,1349.1390006,4073
36412,Std,2013-12-06 22:00:00.0000000,1265.3210004,4073
36413,Std,2013-12-06 22:30:00.0000000,1205.6860006,4073
36414,Std,2013-12-06 23:00:00.0000000,1098.9570005,4073
36415,Std,2013-12-06 23:30:00.0000000,992.549,4073
36416,Std,2013-12-07 00:00:00.0000000,1034.8419987,4073
36417,Std,2013-12-07 00:30:00.0000000,919.7629992,4073
36418,Std,2013-12-07 01:00:00.0000000,824.6700004,4072
36419,Std,2013-12-07 01:30:00.0000000,709.8439996,4069
36420,Std,2013-12-07 02:00:00.0000000,653.4529994,4072
36421,Std,2013-12-07 02:30:00.0000000,605.7110005,4072
36422,Std,2013-12-07 03:00:00.0000000,576.4150004,4073
36423,Std,2013-12-07 03:30:00.0000000,556.4470006,4073
36424,Std,2013-12-07 04:00:00.0000000,535.7590001,4073
36425,Std,2013-12-07 04:30:00.0000000,532.0050004,4073
36426,Std,2013-12-07 05:00:00.0000000,540.6269997,4072
36427,Std,2013-12-07 05:30:00.0000000,565.1170002,4072
36428,Std,2013-12-07 06:00:00.0000000,582.639,4072
36429,Std,2013-12-07 06:30:00.0000000,639.0320001,4072
36430,Std,2013-12-07 07:00:00.0000000,672.765,4072
36431,Std,2013-12-07 07:30:00.0000000,767.4569997,4072
36432,Std,2013-12-07 08:00:00.0000000,863.7020002,4072
36433,Std,2013-12-07 08:30:00.0000000,971.567,4072
36434,Std,2013-12-07 09:00:00.0000000,1028.8470006,4072
36435,Std,2013-12-07 09:30:00.0000000,1090.3900005,4072
36436,Std,2013-12-07 10:00:00.0000000,1087.0369999,4072
36437,Std,2013-12-07 10:30:00.0000000,1113.0180007,4072
36438,Std,2013-12-07 11:00:00.0000000,1136.889999,4072
36439,Std,2013-12-07 11:30:00.0000000,1120.2469995,4071
36440,Std,2013-12-07 12:00:00.0000000,1109.8279994,4045
36441,Std,2013-12-07 12:30:00.0000000,1113.6620001000001,4072
36442,Std,2013-12-07 13:00:00.0000000,1112.9659997,4072
36443,Std,2013-12-07 13:30:00.0000000,1113.7029998,4072
36444,Std,2013-12-07 14:00:00.0000000,1115.726,4072
36445,Std,2013-12-07 14:30:00.0000000,1125.5310011,4071
36446,Std,2013-12-07 15:00:00.0000000,1126.3999998,4072
36447,Std,2013-12-07 15:30:00.0000000,1161.2080003,4073
36448,Std,2013-12-07 16:00:00.0000000,1204.5119997,4073
36449,Std,2013-12-07 16:30:00.0000000,1315.0980001,4073
36450,Std,2013-12-07 17:00:00.0000000,1418.3240004,4073
36451,Std,2013-12-07 17:30:00.0000000,1520.5199992,4073
36452,Std,2013-12-07 18:00:00.0000000,1559.9929992,4073
36453,Std,2013-12-07 18:30:00.0000000,1565.1089994,4073
36454,Std,2013-12-07 19:00:00.0000000,1592.7559995,4072
36455,Std,2013-12-07 19:30:00.0000000,1565.526999,4072
36456,Std,2013-12-07 20:00:00.0000000,1469.546,4072
36457,Std,2013-12-07 20:30:00.0000000,1428.7350002,4071
36458,Std,2013-12-07 21:00:00.0000000,1398.4499989,4071
36459,Std,2013-12-07 21:30:00.0000000,1337.6809991,4071
36460,Std,2013-12-07 22:00:00.0000000,1282.8680001,4071
36461,Std,2013-12-07 22:30:00.0000000,1197.3369993,4071
36462,Std,2013-12-07 23:00:00.0000000,1120.1650007,4071
36463,Std,2013-12-07 23:30:00.0000000,1015.4679987,4071
36464,Std,2013-12-08 00:00:00.0000000,1050.0119995,4071
36465,Std,2013-12-08 00:30:00.0000000,946.6230006,4069
36466,Std,2013-12-08 01:00:00.0000000,831.8299999,4069
36467,Std,2013-12-08 01:30:00.0000000,728.0870002,4069
36468,Std,2013-12-08 02:00:00.0000000,659.337001,4069
36469,Std,2013-12-08 02:30:00.0000000,610.7070009,4067
36470,Std,2013-12-08 03:00:00.0000000,578.6900004,4069
36471,Std,2013-12-08 03:30:00.0000000,555.0410005,4069
36472,Std,2013-12-08 04:00:00.0000000,540.832,4069
36473,Std,2013-12-08 04:30:00.0000000,530.149,4069
36474,Std,2013-12-08 05:00:00.0000000,522.4530003,4070
36475,Std,2013-12-08 05:30:00.0000000,527.5960003,4068
36476,Std,2013-12-08 06:00:00.0000000,541.7849996,4070
36477,Std,2013-12-08 06:30:00.0000000,603.1380008,4070
36478,Std,2013-12-08 07:00:00.0000000,619.5349999,4070
36479,Std,2013-12-08 07:30:00.0000000,695.0770003,4070
36480,Std,2013-12-08 08:00:00.0000000,782.6819998,4070
36481,Std,2013-12-08 08:30:00.0000000,896.3309997,4070
36482,Std,2013-12-08 09:00:00.0000000,979.1880008,4070
36483,Std,2013-12-08 09:30:00.0000000,1050.3960012,4070
36484,Std,2013-12-08 10:00:00.0000000,1104.3759994,4070
36485,Std,2013-12-08 10:30:00.0000000,1089.8970005,4070
36486,Std,2013-12-08 11:00:00.0000000,1088.1289996,4070
36487,Std,2013-12-08 11:30:00.0000000,1091.1569998,4070
36488,Std,2013-12-08 12:00:00.0000000,1107.5980003,4070
36489,Std,2013-12-08 12:30:00.0000000,1119.3549988,4070
36490,Std,2013-12-08 13:00:00.0000000,1101.7340001,4070
36491,Std,2013-12-08 13:30:00.0000000,1116.6710005,4070
36492,Std,2013-12-08 14:00:00.0000000,1109.2400008,4070
36493,Std,2013-12-08 14:30:00.0000000,1096.0679996,4070
36494,Std,2013-12-08 15:00:00.0000000,1110.5680005,4070
36495,Std,2013-12-08 15:30:00.0000000,1116.578,4070
36496,Std,2013-12-08 16:00:00.0000000,1221.8170002,4070
36497,Std,2013-12-08 16:30:00.0000000,1381.6639998,4070
36498,Std,2013-12-08 17:00:00.0000000,1498.6430007,4070
36499,Std,2013-12-08 17:30:00.0000000,1588.0160013,4070
36500,Std,2013-12-08 18:00:00.0000000,1634.1599986,4070
36501,Std,2013-12-08 18:30:00.0000000,1646.5039992,4070
36502,Std,2013-12-08 19:00:00.0000000,1647.41,4070
36503,Std,2013-12-08 19:30:00.0000000,1606.9100015,4070
36504,Std,2013-12-08 20:00:00.0000000,1560.4499997,4069
36505,Std,2013-12-08 20:30:00.0000000,1519.0819989,4069
36506,Std,2013-12-08 21:00:00.0000000,1466.9939996,4069
36507,Std,2013-12-08 21:30:00.0000000,1432.0780007,4069
36508,Std,2013-12-08 22:00:00.0000000,1323.0840002,4069
36509,Std,2013-12-08 22:30:00.0000000,1233.9760015,4070
36510,Std,2013-12-08 23:00:00.0000000,1098.9880008,4070
36511,Std,2013-12-08 23:30:00.0000000,934.8440004,4069
36512,Std,2013-12-09 00:00:00.0000000,947.5580001,4069
36513,Std,2013-12-09 00:30:00.0000000,833.0099992,4068
36514,Std,2013-12-09 01:00:00.0000000,723.589,4069
36515,Std,2013-12-09 01:30:00.0000000,641.7170003,4069
36516,Std,2013-12-09 02:00:00.0000000,591.3689998,4069
36517,Std,2013-12-09 02:30:00.0000000,560.8280003,4069
36518,Std,2013-12-09 03:00:00.0000000,531.7470006,4069
36519,Std,2013-12-09 03:30:00.0000000,521.0069995,4069
36520,Std,2013-12-09 04:00:00.0000000,500.2599997,4067
36521,Std,2013-12-09 04:30:00.0000000,495.106,4068
36522,Std,2013-12-09 05:00:00.0000000,512.7759996,4068
36523,Std,2013-12-09 05:30:00.0000000,545.5810002,4068
36524,Std,2013-12-09 06:00:00.0000000,596.0889996,4068
36525,Std,2013-12-09 06:30:00.0000000,707.2110008,4068
36526,Std,2013-12-09 07:00:00.0000000,809.7519995,4068
36527,Std,2013-12-09 07:30:00.0000000,976.7210005,4068
36528,Std,2013-12-09 08:00:00.0000000,1046.0560002,4068
36529,Std,2013-12-09 08:30:00.0000000,1043.3210002,4069
36530,Std,2013-12-09 09:00:00.0000000,997.9920001,4069
36531,Std,2013-12-09 09:30:00.0000000,946.5039996,4069
36532,Std,2013-12-09 10:00:00.0000000,912.7139996,4061
36533,Std,2013-12-09 10:30:00.0000000,898.0640005,4043
36534,Std,2013-12-09 11:00:00.0000000,899.2380003,4069
36535,Std,2013-12-09 11:30:00.0000000,875.2449997,4069
36536,Std,2013-12-09 12:00:00.0000000,862.6129993,4070
36537,Std,2013-12-09 12:30:00.0000000,889.8150004,4070
36538,Std,2013-12-09 13:00:00.0000000,879.4490009,4067
36539,Std,2013-12-09 13:30:00.0000000,865.867,4070
36540,Std,2013-12-09 14:00:00.0000000,881.623001,4069
36541,Std,2013-12-09 14:30:00.0000000,855.8779988,4070
36542,Std,2013-12-09 15:00:00.0000000,849.4150003,4070
36543,Std,2013-12-09 15:30:00.0000000,883.3540002,4070
36544,Std,2013-12-09 16:00:00.0000000,965.1929997,4070
36545,Std,2013-12-09 16:30:00.0000000,1164.1239989,4070
36546,Std,2013-12-09 17:00:00.0000000,1318.5340002,4070
36547,Std,2013-12-09 17:30:00.0000000,1459.1870002,4070
36548,Std,2013-12-09 18:00:00.0000000,1488.4690002,4070
36549,Std,2013-12-09 18:30:00.0000000,1548.9950001,4070
36550,Std,2013-12-09 19:00:00.0000000,1566.6559978,4070
36551,Std,2013-12-09 19:30:00.0000000,1602.8080002,4069
36552,Std,2013-12-09 20:00:00.0000000,1558.525,4070
36553,Std,2013-12-09 20:30:00.0000000,1518.5900006,4069
36554,Std,2013-12-09 21:00:00.0000000,1475.6929997,4069
36555,Std,2013-12-09 21:30:00.0000000,1419.4180018,4069
36556,Std,2013-12-09 22:00:00.0000000,1329.6179992,4069
36557,Std,2013-12-09 22:30:00.0000000,1227.4109999,4069
36558,Std,2013-12-09 23:00:00.0000000,1078.063,4069
36559,Std,2013-12-09 23:30:00.0000000,926.0219998,4069
36560,Std,2013-12-10 00:00:00.0000000,940.7069992,4069
36561,Std,2013-12-10 00:30:00.0000000,831.5600007,4066
36562,Std,2013-12-10 01:00:00.0000000,723.9409995,4066
36563,Std,2013-12-10 01:30:00.0000000,642.8640003,4066
36564,Std,2013-12-10 02:00:00.0000000,595.4049995,4066
36565,Std,2013-12-10 02:30:00.0000000,566.8010001,4066
36566,Std,2013-12-10 03:00:00.0000000,520.4680009,4066
36567,Std,2013-12-10 03:30:00.0000000,504.8109999,4066
36568,Std,2013-12-10 04:00:00.0000000,490.348,4066
36569,Std,2013-12-10 04:30:00.0000000,505.6780005,4066
36570,Std,2013-12-10 05:00:00.0000000,517.1270002,4065
36571,Std,2013-12-10 05:30:00.0000000,557.5800004,4066
36572,Std,2013-12-10 06:00:00.0000000,594.3799997,4066
36573,Std,2013-12-10 06:30:00.0000000,713.7500003,4066
36574,Std,2013-12-10 07:00:00.0000000,823.9309999,4066
36575,Std,2013-12-10 07:30:00.0000000,976.5239997,4066
36576,Std,2013-12-10 08:00:00.0000000,1066.3410006,4066
36577,Std,2013-12-10 08:30:00.0000000,1046.7359999,4066
36578,Std,2013-12-10 09:00:00.0000000,991.5350002,4066
36579,Std,2013-12-10 09:30:00.0000000,962.94,4066
36580,Std,2013-12-10 10:00:00.0000000,910.8050005,4066
36581,Std,2013-12-10 10:30:00.0000000,928.7599988,4066
36582,Std,2013-12-10 11:00:00.0000000,897.0580005,4066
36583,Std,2013-12-10 11:30:00.0000000,857.8119999,4066
36584,Std,2013-12-10 12:00:00.0000000,885.1120005,4066
36585,Std,2013-12-10 12:30:00.0000000,891.8540001,4066
36586,Std,2013-12-10 13:00:00.0000000,870.1629998,4066
36587,Std,2013-12-10 13:30:00.0000000,903.7630003,4066
36588,Std,2013-12-10 14:00:00.0000000,905.0639995,4066
36589,Std,2013-12-10 14:30:00.0000000,898.5399991,4066
36590,Std,2013-12-10 15:00:00.0000000,914.9429997,4066
36591,Std,2013-12-10 15:30:00.0000000,954.3539992,4066
36592,Std,2013-12-10 16:00:00.0000000,1057.7890001,4066
36593,Std,2013-12-10 16:30:00.0000000,1226.7920005,4066
36594,Std,2013-12-10 17:00:00.0000000,1344.6679993,4066
36595,Std,2013-12-10 17:30:00.0000000,1453.2360017,4066
36596,Std,2013-12-10 18:00:00.0000000,1507.4699999,4066
36597,Std,2013-12-10 18:30:00.0000000,1588.3750009,4066
36598,Std,2013-12-10 19:00:00.0000000,1597.9910006,4066
36599,Std,2013-12-10 19:30:00.0000000,1593.2770009,4066
36600,Std,2013-12-10 20:00:00.0000000,1549.4770009,4065
36601,Std,2013-12-10 20:30:00.0000000,1519.4729987,4065
36602,Std,2013-12-10 21:00:00.0000000,1480.5869986,4065
36603,Std,2013-12-10 21:30:00.0000000,1418.9579997,4065
36604,Std,2013-12-10 22:00:00.0000000,1318.5949998,4065
36605,Std,2013-12-10 22:30:00.0000000,1221.0239997,4065
36606,Std,2013-12-10 23:00:00.0000000,1089.5020001,4065
36607,Std,2013-12-10 23:30:00.0000000,934.408,4065
36608,Std,2013-12-11 00:00:00.0000000,960.2519994,4065
36609,Std,2013-12-11 00:30:00.0000000,841.0500005,4063
36610,Std,2013-12-11 01:00:00.0000000,740.847,4063
36611,Std,2013-12-11 01:30:00.0000000,658.1870003,4063
36612,Std,2013-12-11 02:00:00.0000000,608.1220002,4063
36613,Std,2013-12-11 02:30:00.0000000,574.33,4063
36614,Std,2013-12-11 03:00:00.0000000,539.4600007,4063
36615,Std,2013-12-11 03:30:00.0000000,525.5519998,4063
36616,Std,2013-12-11 04:00:00.0000000,515.9089999,4063
36617,Std,2013-12-11 04:30:00.0000000,518.8319999,4063
36618,Std,2013-12-11 05:00:00.0000000,537.0179994,4063
36619,Std,2013-12-11 05:30:00.0000000,563.9959998,4063
36620,Std,2013-12-11 06:00:00.0000000,620.3439999,4063
36621,Std,2013-12-11 06:30:00.0000000,731.0820007,4063
36622,Std,2013-12-11 07:00:00.0000000,852.6089999,4063
36623,Std,2013-12-11 07:30:00.0000000,1016.7099992,4063
36624,Std,2013-12-11 08:00:00.0000000,1105.1220007,4063
36625,Std,2013-12-11 08:30:00.0000000,1091.8940003,4063
36626,Std,2013-12-11 09:00:00.0000000,1047.4219997,4063
36627,Std,2013-12-11 09:30:00.0000000,1027.0529999,4063
36628,Std,2013-12-11 10:00:00.0000000,995.5709994,4062
36629,Std,2013-12-11 10:30:00.0000000,976.1129996,4062
36630,Std,2013-12-11 11:00:00.0000000,973.4449992,4062
36631,Std,2013-12-11 11:30:00.0000000,917.4000011,4062
36632,Std,2013-12-11 12:00:00.0000000,934.1670006,4062
36633,Std,2013-12-11 12:30:00.0000000,947.4410001,4062
36634,Std,2013-12-11 13:00:00.0000000,931.9540007,4062
36635,Std,2013-12-11 13:30:00.0000000,932.4639999,4062
36636,Std,2013-12-11 14:00:00.0000000,911.2320002,4062
36637,Std,2013-12-11 14:30:00.0000000,915.6890002,4062
36638,Std,2013-12-11 15:00:00.0000000,902.4609997,4062
36639,Std,2013-12-11 15:30:00.0000000,957.4049996,4063
36640,Std,2013-12-11 16:00:00.0000000,1069.1800007,4063
36641,Std,2013-12-11 16:30:00.0000000,1220.8589998,4063
36642,Std,2013-12-11 17:00:00.0000000,1351.2850007,4063
36643,Std,2013-12-11 17:30:00.0000000,1477.8779988,4063
36644,Std,2013-12-11 18:00:00.0000000,1545.8459998,4063
36645,Std,2013-12-11 18:30:00.0000000,1579.1449998,4063
36646,Std,2013-12-11 19:00:00.0000000,1620.3610004,4063
36647,Std,2013-12-11 19:30:00.0000000,1612.6070007,4060
36648,Std,2013-12-11 20:00:00.0000000,1561.7719996,4060
36649,Std,2013-12-11 20:30:00.0000000,1508.1300001,4059
36650,Std,2013-12-11 21:00:00.0000000,1473.6819991,4059
36651,Std,2013-12-11 21:30:00.0000000,1450.1760009,4059
36652,Std,2013-12-11 22:00:00.0000000,1360.3139994,4059
36653,Std,2013-12-11 22:30:00.0000000,1255.9560009,4059
36654,Std,2013-12-11 23:00:00.0000000,1133.5879996,4059
36655,Std,2013-12-11 23:30:00.0000000,981.2100013,4059
36656,Std,2013-12-12 00:00:00.0000000,979.1940002,4059
36657,Std,2013-12-12 00:30:00.0000000,868.5390001,4063
36658,Std,2013-12-12 01:00:00.0000000,770.8319994,4064
36659,Std,2013-12-12 01:30:00.0000000,688.2749999,4057
